type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Grass,None,9,0,0,0,50,62,40,62,40,50,304,0.3,3.0,190,5.0,2560,190,3,0,4,9,5
Grass,Fire,9,0,0,0,65,108,65,108,65,75,486,0.9,15.0,75,5.0,2560,75,3,0,4,11,3
Bug,None,9,0,0,0,41,50,60,31,58,30,270,0.2,1.0,190,5.0,2560,190,2,0,3,12,3
Bug,Psychic,9,0,0,0,75,50,85,115,100,45,470,0.3,3.5,45,5.0,2560,45,2,0,4,8,6
Psychic,None,9,0,0,0,30,35,30,55,30,75,255,0.2,1.5,120,5.0,2560,120,3,0,2,13,3
Psychic,None,9,0,0,0,95,60,60,101,60,105,481,1.9,90.0,60,5.0,2560,60,3,0,2,13,3
Fairy,Steel,9,0,0,0,50,45,45,35,64,58,297,0.4,8.9,190,0.0,2560,190,3,2,9,5,2
Fairy,Steel,9,0,0,0,65,55,55,45,82,78,380,0.7,59.1,90,0.0,2560,90,3,2,9,5,2
Fairy,Steel,9,0,0,0,85,75,77,70,105,94,506,0.7,112.8,45,0.0,2560,45,3,2,9,5,2
Water,None,9,0,0,0,10,55,25,35,25,95,245,1.2,1.8,255,5.0,2560,255,3,0,4,12,2
Water,None,9,0,0,0,35,100,50,50,70,120,425,1.2,5.4,50,5.0,2560,50,3,0,4,12,2
Flying,Dark,9,0,0,0,70,103,85,60,85,82,485,1.5,42.9,25,5.0,4480,25,3,2,3,9,4
Water,None,9,0,0,0,70,45,40,45,40,75,315,1.3,60.2,200,5.0,5120,200,1,0,4,12,2
Water,None,9,0,0,0,100,70,72,53,62,100,457,1.3,60.2,45,5.0,5120,45,1,0,4,12,2
Steel,Poison,9,0,0,0,45,70,63,30,45,47,300,1.0,35.0,190,5.0,2560,190,2,1,9,6,2
Steel,Poison,9,0,0,0,80,119,90,54,67,90,500,1.8,120.0,75,5.0,2560,75,2,1,9,6,2
Dragon,Normal,9,0,0,0,70,95,65,85,65,121,501,1.6,63.0,190,5.0,3840,190,2,1,4,9,4
Steel,None,9,0,0,0,70,85,145,60,55,65,480,2.5,310.0,25,5.0,4480,25,2,1,10,4,3
Rock,Poison,9,0,0,0,48,35,42,105,60,60,350,0.7,8.0,70,5.0,3840,70,2,0,6,8,4
Rock,Poison,9,0,0,0,83,55,90,130,81,86,525,1.5,45.0,25,5.0,3840,25,2,0,6,8,4
Ghost,None,9,0,0,0,50,61,60,30,55,34,290,0.6,35.0,120,5.0,2560,120,2,2,2,12,2
Ghost,None,9,0,0,0,72,101,100,50,97,68,488,2.0,15.0,60,5.0,2560,60,2,2,2,12,2
Flying,Fighting,9,0,0,0,82,115,74,75,64,90,500,1.6,37.0,100,5.0,2560,100,3,1,4,8,5
Ice,None,9,0,0,0,108,68,45,30,40,43,334,1.2,45.0,150,5.0,3200,150,3,0,1,13,4
Ice,None,9,0,0,0,170,113,65,45,55,73,521,4.5,700.0,50,5.0,3200,50,3,0,1,13,4
Water,Psychic,9,0,0,0,90,102,73,78,65,70,478,2.5,90.0,100,5.0,2560,100,2,0,6,7,5
Water,None,9,0,0,0,150,100,115,65,65,35,530,12.0,220.0,25,5.0,5120,25,3,0,4,12,2
Dragon,Water,9,0,0,0,68,50,60,120,95,82,475,0.3,8.0,100,5.0,4480,100,2,0,3,13,2
Fighting,Ghost,9,0,0,0,110,115,80,50,90,90,535,1.2,56.0,45,5.0,2560,45,3,2,3,9,4
Poison,Ground,9,0,0,0,130,75,60,45,100,20,430,1.8,223.0,90,5.0,2560,90,3,1,5,8,4
Normal,Psychic,9,0,0,0,120,90,70,110,70,60,520,3.2,160.0,45,5.0,2560,45,3,1,1,14,2
Normal,None,9,0,0,0,125,100,80,85,75,55,520,3.6,39.2,45,5.0,2560,45,3,1,0,16,1
Dark,Steel,9,0,0,0,100,135,120,60,85,50,550,2.0,120.0,25,5.0,2560,25,3,2,9,4,3
Ground,Fighting,9,0,0,0,115,131,131,53,53,87,570,2.2,320.0,30,5.0,6400,30,1,1,4,7,6
Fairy,Psychic,9,0,0,0,115,65,99,65,115,111,570,1.2,8.0,50,5.0,6400,50,1,1,2,12,3
Grass,Dark,9,0,0,0,111,127,99,79,99,55,570,1.2,21.0,50,5.0,6400,50,1,1,6,4,7
Ghost,Fairy,9,0,0,0,55,55,55,135,135,135,570,1.4,4.0,30,5.0,6400,30,1,3,1,12,2
Bug,Fighting,9,0,0,0,85,135,79,85,105,81,570,3.2,92.0,30,5.0,6400,30,1,0,5,9,4
Electric,Ground,9,0,0,0,85,81,97,121,85,101,570,2.3,60.0,30,5.0,6400,30,1,1,4,9,4
Ground,Steel,9,0,0,0,90,112,120,72,70,106,570,0.9,240.0,30,5.0,6400,30,1,2,8,4,4
Ice,Water,9,0,0,0,56,80,114,124,60,136,570,0.6,11.0,50,5.0,6400,50,1,0,2,12,4
Fighting,Electric,9,0,0,0,154,140,108,50,68,50,570,1.8,380.7,50,5.0,6400,50,1,0,5,10,3
Dark,Flying,9,0,0,0,94,80,86,122,80,108,570,1.3,111.0,30,5.0,6400,30,1,2,3,9,4
Fire,Poison,9,0,0,0,80,70,60,140,110,110,570,1.2,36.0,30,5.0,6400,30,1,0,8,6,4
Rock,Electric,9,0,0,0,100,134,110,70,84,72,570,1.6,303.0,30,5.0,6400,30,1,0,5,9,4
Dragon,Ice,9,0,0,0,65,75,45,35,45,55,320,0.5,17.0,45,5.0,5120,45,2,0,3,10,5
Dragon,Ice,9,0,0,0,90,95,66,45,65,62,423,0.8,30.0,25,5.0,5120,25,2,0,3,10,5
Dragon,Ice,9,0,0,0,115,145,92,75,86,87,600,2.1,210.0,10,5.0,5120,10,2,0,3,10,5
Ghost,None,9,0,0,0,45,30,70,75,70,10,300,0.3,5.0,45,5.0,5120,501,4,2,2,12,2
Steel,Ghost,9,0,0,0,87,60,95,133,91,84,550,1.2,30.0,45,5.0,6400,45,1,3,9,2,4
Dark,Grass,9,1,0,0,85,85,100,95,135,70,570,1.5,74.2,6,5.0,6400,6,1,1,6,4,7
Dark,Ice,9,1,0,0,80,120,80,90,65,135,570,1.9,152.2,6,5.0,6400,6,1,1,3,8,6
Dark,Ground,9,1,0,0,155,110,125,55,80,45,570,2.7,699.7,6,5.0,6400,6,1,2,4,6,6
Dark,Fire,9,1,0,0,55,80,80,135,120,100,570,0.4,4.9,6,5.0,6400,6,1,1,6,7,4
Dragon,Dark,9,0,0,0,105,139,71,55,101,119,590,2.0,380.0,10,5.0,6400,10,1,1,6,6,5
Fairy,Fighting,9,0,0,0,74,130,90,120,60,116,590,1.4,35.0,10,5.0,6400,10,1,1,4,8,5
Fighting,Dragon,9,1,0,0,100,135,115,85,100,135,670,2.5,303.0,3,5.0,6400,3,1,0,7,6,5
Electric,Dragon,9,1,0,0,100,85,100,135,115,135,670,3.5,240.0,3,5.0,6400,3,1,0,6,8,4
Water,Dragon,9,0,0,0,99,83,91,125,83,109,590,3.5,280.0,5,5.0,6400,5,1,0,3,13,2
Grass,Psychic,9,0,0,0,90,130,88,70,108,104,590,1.5,125.0,5,5.0,6400,5,1,0,6,5,7
Grass,Dragon,9,0,0,0,80,80,110,95,80,40,485,0.4,4.4,45,5.0,2560,45,3,0,4,8,6
Grass,Ghost,9,0,0,0,40,45,45,74,54,50,308,0.1,1.1,120,5.0,2560,120,2,2,4,7,5
Grass,Ghost,9,0,0,0,71,60,106,121,80,70,508,0.2,2.2,60,5.0,2560,60,2,2,4,7,5
Poison,Fighting,9,1,0,0,88,128,115,58,86,80,555,1.8,92.2,3,10.0,15360,3,2,0,6,9,3
Poison,Psychic,9,1,0,0,88,75,66,130,90,106,555,1.0,12.2,3,10.0,15360,3,2,0,4,11,3
Poison,Fairy,9,1,0,0,88,91,82,70,125,99,555,1.4,30.1,3,10.0,15360,3,2,1,5,9,3
Grass,None,9,1,0,0,80,120,84,60,96,110,550,1.2,39.8,5,0.0,1280,5,10,0,4,9,5
Steel,Dragon,9,0,0,0,90,105,130,125,65,85,600,2.0,60.0,10,5.0,3840,10,3,1,9,6,2
Grass,Dragon,9,0,0,0,106,80,110,120,80,44,540,1.8,93.0,10,5.0,2560,10,3,0,4,8,6
Fire,Dragon,9,0,0,0,105,115,121,65,93,91,590,3.5,590.0,10,5.0,6400,10,1,0,5,10,3
Electric,Dragon,9,0,0,0,125,73,91,137,89,75,590,5.2,480.0,10,5.0,6400,10,1,0,6,8,4
Rock,Psychic,9,0,0,0,90,120,80,68,108,124,590,1.5,162.5,10,5.0,6400,10,1,0,5,6,7
Steel,Psychic,9,0,0,0,90,72,100,122,108,98,590,1.6,156.0,10,5.0,6400,10,1,1,9,4,4
Normal,None,9,1,0,0,90,65,85,65,85,60,450,0.2,6.5,255,5.0,5120,255,6,1,0,16,1
Poison,Ghost,9,0,1,0,88,88,160,88,88,88,600,0.3,0.3,3,5.0,5120,3,1,2,4,8,4
